week_number,emailer_for_promotion,homepage_featured,num_orders,op_area,Meat,Other,Seafood,Vegetarian,beverage,dessert,main,side,starter,city_id,meal_id,base_price_normed,checkout_price_normed,price_diff,month_num,quarter_num,year_num,num_orders_last_year,num_orders_last_week,num_orders_rolling_4_weeks,num_orders_rolling_16_weeks,num_orders_last_year_rolling_4_weeks,num_orders_last_year_rolling_16_weeks
145,1,0,136,3.5,0,0,0,1,0,0,0,1,0,55,11,-0.1147947032743449,-0.6881234861346444,0.5733287828602994,10,4,3,15.0,13.0,1647.0,0.0,3008.0,1874.4375
145,0,0,27,3.5,0,1,0,0,0,0,0,0,1,55,12,0.38627672864144647,0.38627672864144647,0.0,10,4,3,82.0,149.0,1815.25,0.0,786.0,818.0
145,0,1,53,3.5,1,0,0,0,0,0,1,0,0,55,14,0.9662026512089964,0.8150908096127297,0.15111184159626667,10,4,3,82.0,27.0,1883.25,0.0,735.75,653.25
145,0,0,364,3.5,0,0,1,0,0,0,0,0,1,55,44,0.15102023719421107,0.14479652048925776,0.006223716704953308,10,4,3,391.0,486.0,1657.25,0.0,698.75,745.4375
145,0,0,620,3.5,1,0,0,0,0,0,1,0,0,55,49,-0.22346079694282966,-0.21101336353292302,-0.012447433409906644,10,4,3,378.0,581.0,1654.0,0.0,739.25,729.5
145,0,0,176,3.5,0,0,0,1,0,0,1,0,0,55,45,-0.060461656440102346,-0.05423793973514903,-0.006223716704953315,10,4,3,1391.0,188.0,1543.25,1789.875,682.25,726.1875
145,0,0,67,3.5,0,0,0,1,0,0,0,1,0,55,3,0.5798343181654947,0.5798343181654947,0.0,10,4,3,53.0,28.0,1509.0,1762.8125,87.5,169.6875
145,0,0,14,3.5,0,1,0,0,0,0,0,0,1,55,4,0.5673868847555881,0.5736106014605414,-0.006223716704953364,10,4,3,14.0,14.0,1613.25,1721.4375,121.25,544.5
145,0,0,13,3.5,0,0,0,1,0,0,1,0,0,55,2,0.8150908096127297,0.8150908096127297,0.0,10,4,3,41.0,15.0,1704.75,1700.4375,82.25,83.9375
145,0,0,123,3.5,1,0,0,0,0,0,1,0,0,55,21,-0.6879367746334958,-0.9356406994906378,0.247703924857142,10,4,3,82.0,229.0,1728.0,1653.1875,773.25,742.125
145,0,0,296,3.5,0,0,0,1,0,0,0,0,1,55,26,-0.09045997095797763,-1.140898876419998,1.0504389054620205,10,4,3,121.0,176.0,1701.0,1642.9375,124.5,114.0625
145,0,0,190,3.5,0,1,0,0,0,1,0,0,0,55,25,-0.9960107515286849,-1.0022344682336382,0.006223716704953253,10,4,3,95.0,351.0,1822.75,1687.75,75.25,132.1875
145,0,0,68,3.5,0,0,0,1,0,0,0,0,1,55,9,-0.9899737463248801,-0.9961974630298335,0.006223716704953364,10,4,3,68.0,94.0,1900.0,1726.4375,726.5,731.9375
145,0,0,94,3.5,0,1,0,0,0,1,0,0,0,55,7,-0.9899737463248801,-0.9899737463248801,0.0,10,4,3,53.0,54.0,2116.0,1800.625,105.0,47.1875
145,0,0,123,3.5,0,0,0,1,0,0,1,0,0,55,5,-0.9899737463248801,-0.9899737463248801,0.0,10,4,3,42.0,149.0,2315.5,1852.1875,91.5,81.125
145,0,0,162,3.5,0,0,0,1,0,0,0,0,1,55,30,1.304088231120912,1.2978645144159588,0.006223716704953253,10,4,3,742.0,162.0,2403.0,1874.0625,584.25,714.0
145,0,0,189,3.5,0,0,0,1,0,0,0,1,0,55,35,1.2978645144159588,1.304088231120912,-0.006223716704953253,10,4,3,149.0,161.0,2362.75,1905.375,408.75,191.1875
145,0,0,258,3.5,0,1,0,0,0,1,0,0,0,55,36,1.3103119478258654,1.304088231120912,0.006223716704953253,10,4,3,985.0,257.0,2032.25,1854.875,655.0,710.0
145,0,0,41,3.5,0,1,0,0,1,0,0,0,0,55,22,2.324342110563909,2.330565827268862,-0.006223716704953031,10,4,3,473.0,283.0,1846.25,1842.9375,367.5,413.5
145,0,0,26,3.5,0,1,0,0,1,0,0,0,0,55,19,2.324342110563909,2.3181183938589554,0.006223716704953475,10,4,3,28.0,243.0,1590.0,1857.25,61.75,0.0
145,0,0,41,3.5,0,1,0,0,1,0,0,0,0,55,16,2.324342110563909,2.330565827268862,-0.006223716704953031,10,4,3,149.0,121.0,1526.0,1873.375,114.75,82.0625
145,0,0,190,3.5,1,0,0,0,0,0,1,0,0,55,24,-0.694160491338449,-1.195418634755389,0.50125814341694,10,4,3,161.0,366.0,1661.0,1884.3125,752.75,723.5
145,0,0,256,3.5,1,0,0,0,0,0,1,0,0,55,29,-0.2049763583291185,-0.21120007503407182,0.006223716704953308,10,4,3,216.0,41.0,1695.25,1889.5,111.75,191.0625
145,0,0,68,3.5,1,0,0,0,0,0,1,0,0,55,28,-0.21742379173902512,-0.2049763583291185,-0.012447433409906616,10,4,3,80.0,188.0,1692.0,1876.9375,753.25,718.375
145,0,0,27,3.5,0,1,0,0,0,0,0,0,1,55,13,0.21139028923225817,0.21139028923225817,0.0,10,4,3,41.0,13.0,1820.25,1902.25,546.75,578.875
145,0,0,135,3.5,1,0,0,0,0,0,1,0,0,55,17,0.8213145263176831,0.8213145263176831,0.0,10,4,3,53.0,67.0,2032.75,1960.5,455.75,417.4375
145,0,0,54,3.5,0,1,0,0,0,1,0,0,0,55,15,0.8150908096127297,0.8088670929077765,0.006223716704953253,10,4,3,26.0,13.0,2309.5,2041.625,709.25,802.5
145,0,0,229,3.5,1,0,0,0,0,0,1,0,0,55,41,-0.09649697616178217,-0.6579384601156208,0.5614414839538386,10,4,3,296.0,582.0,2518.5,2050.875,722.75,698.1875
145,0,0,312,3.5,0,1,0,0,0,1,0,0,0,55,39,-0.1147947032743449,-0.6700124705232302,0.5552177672488853,10,4,3,379.0,837.0,2295.25,2001.0625,621.5,700.75
145,0,0,256,3.5,1,0,0,0,0,0,1,0,0,55,40,-0.39853394785316676,-0.38608651444326014,-0.012447433409906616,10,4,3,755.0,283.0,1913.75,1909.9375,85.0,191.0625
145,0,0,661,3.0,0,0,0,1,0,0,1,0,0,29,50,-1.2256036607744127,-1.213156227364506,-0.012447433409906727,10,4,3,892.0,528.0,1684.0,1883.75,108.5,190.3125
145,0,0,42,3.0,1,0,0,0,0,0,1,0,0,29,48,-1.2256036607744127,-1.2193799440694595,-0.006223716704953253,10,4,3,378.0,269.0,1566.25,1841.6875,858.5,537.75
145,0,0,161,3.0,1,0,0,0,0,0,1,0,0,29,37,-1.2133429388656545,-1.219566655570608,0.006223716704953475,10,4,3,297.0,190.0,1728.25,1842.4375,122.25,132.875
145,0,0,54,3.0,0,0,0,1,0,0,0,0,1,29,8,-0.38608651444326014,-0.39853394785316676,0.012447433409906616,10,4,3,40.0,41.0,1849.75,1864.3125,67.75,62.375
145,0,0,40,3.0,0,0,1,0,0,0,1,0,0,29,23,-1.1771209076428264,-1.1771209076428264,0.0,10,4,3,53.0,82.0,1721.75,1852.625,145.5,0.0
145,0,0,54,3.0,1,0,0,0,0,0,0,0,1,29,18,-1.1833446243477797,-1.1833446243477797,0.0,10,4,3,82.0,42.0,1789.0,1891.4375,205.5,0.0
145,0,0,285,3.0,1,0,0,0,0,0,1,0,0,29,38,-1.0022344682336382,-1.0022344682336382,0.0,10,4,3,393.0,311.0,1789.5,1908.3125,108.5,109.375
145,0,0,420,3.0,0,0,0,1,0,0,0,0,1,29,42,-1.0080847619362943,-1.0080847619362943,0.0,10,4,3,486.0,339.0,1850.5,1911.6875,78.25,112.875
145,0,0,636,3.0,0,0,0,1,0,0,0,0,1,29,46,-0.7484935381726915,-0.7547172548776447,0.006223716704953253,10,4,3,674.0,582.0,1634.0,1837.3125,85.0,111.25
145,0,0,53,3.0,0,0,0,1,0,0,0,0,1,29,31,0.07272588104589847,0.060278447635991834,0.012447433409906637,10,4,3,15.0,94.0,1623.75,1874.375,790.25,823.375
145,0,0,26,3.0,1,0,0,0,0,0,1,0,0,29,32,0.21120357773110973,-0.036126924123735076,0.24733050185484481,10,4,3,54.0,14.0,1559.75,1843.1875,21.25,55.125
145,0,0,40,3.0,0,0,1,0,0,0,1,0,0,29,34,0.22365101114101638,0.21120357773110973,0.012447433409906644,10,4,3,96.0,109.0,1346.75,1740.1875,145.5,0.0
145,0,0,310,3.0,0,0,0,1,0,0,0,0,1,29,51,-0.5792706809650108,-0.5854943976699641,0.006223716704953364,10,4,3,1121.0,528.0,1863.5,1725.8125,358.0,169.25
145,0,0,107,3.0,1,0,0,0,0,0,1,0,0,29,43,0.6881269888316822,0.700574422241589,-0.012447433409906727,10,4,3,163.0,203.0,1789.25,1692.0625,1027.0,873.1875
145,0,0,432,3.0,0,0,1,0,0,0,1,0,0,29,47,-0.45890399989121383,-0.4526802831862605,-0.006223716704953308,10,4,3,337.0,512.0,1910.25,1746.9375,861.25,858.0
145,0,0,41,3.0,1,0,0,0,0,0,1,0,0,29,20,-0.21742379173902512,-0.21742379173902512,0.0,10,4,3,109.0,54.0,2210.75,1814.4375,783.25,870.5625
145,0,0,27,3.0,0,1,0,0,0,0,0,0,1,29,33,-0.21120007503407182,-0.2049763583291185,-0.006223716704953308,10,4,3,54.0,28.0,2149.5,1842.1875,779.5,882.3125
145,0,0,13,3.0,0,0,0,1,0,0,0,0,1,29,27,-0.21120007503407182,-0.21120007503407182,0.0,10,4,3,67.0,15.0,2163.0,1841.25,803.25,899.1875
145,1,0,13,3.0,0,0,0,1,0,0,0,1,0,29,11,-0.10234726986443828,-0.681899769429691,0.5795524995652527,10,4,3,28.0,15.0,2099.0,1839.625,125.25,293.0
145,0,0,69,3.0,0,1,0,0,0,0,0,0,1,29,12,0.5072035442186894,0.5134272609236428,-0.006223716704953364,10,4,3,0.0,15.0,1849.0,1814.25,0.0,0.0
145,0,0,14,3.0,1,0,0,0,0,0,1,0,0,29,14,0.8088670929077765,0.8088670929077765,0.0,10,4,3,134.0,14.0,1896.75,1885.9375,60.5,96.9375
145,0,0,243,3.0,0,0,1,0,0,0,0,0,1,29,44,0.14479652048925776,0.14479652048925776,0.0,10,4,3,190.0,324.0,2001.25,1894.3125,992.75,894.0625
145,0,0,204,3.0,1,0,0,0,0,0,1,0,0,29,49,-0.22346079694282966,-0.21723708023787636,-0.006223716704953308,10,4,3,109.0,312.0,2072.25,1910.3125,68.0,143.9375
145,0,0,42,3.0,0,0,0,1,0,0,1,0,0,29,45,-0.02405291371612566,-0.030276630421078976,0.006223716704953315,10,4,3,689.0,41.0,2508.25,1978.6875,175.5,120.1875
145,0,0,26,3.0,0,0,0,1,0,0,0,1,0,29,3,0.5736106014605414,0.5736106014605414,0.0,10,4,3,26.0,15.0,2582.0,2122.9375,371.75,361.625
145,0,0,54,3.0,1,0,0,0,0,0,1,0,0,29,21,-0.6094557069840345,-0.6219031403939411,0.012447433409906616,10,4,3,80.0,163.0,2703.5,2164.25,44.25,42.5625
145,0,0,149,3.0,0,0,0,1,0,0,0,0,1,29,26,-0.8633833485461296,-0.8633833485461296,0.0,10,4,3,162.0,391.0,2787.75,2217.3125,175.75,147.3125
145,0,0,80,3.0,0,1,0,0,0,1,0,0,0,29,25,-0.9658257255096613,-1.5033059001494298,0.5374801746397685,10,4,3,94.0,163.0,2294.5,2215.625,134.75,117.375
145,0,0,121,3.0,0,0,0,1,0,0,0,0,1,29,9,-0.9961974630298335,-0.9899737463248801,-0.006223716704953364,10,4,3,53.0,123.0,2285.0,2228.3125,1209.25,1010.5
145,0,0,107,3.0,0,1,0,0,0,1,0,0,0,29,7,-0.9899737463248801,-0.9837500296199269,-0.006223716704953253,10,4,3,107.0,108.0,2390.0,2314.4375,1205.5,1017.25
145,0,0,40,3.0,0,0,0,1,0,0,1,0,0,29,5,-0.9837500296199269,-0.9899737463248801,0.006223716704953253,10,4,3,41.0,27.0,2477.75,2359.1875,119.0,121.0
145,0,0,95,3.0,0,0,0,1,0,0,0,0,1,29,30,1.2978645144159588,1.304088231120912,-0.006223716704953253,10,4,3,391.0,27.0,2997.5,2412.3125,1093.5,1064.4375
145,0,0,109,3.0,0,0,0,1,0,0,0,1,0,29,35,1.2978645144159588,1.3103119478258654,-0.012447433409906505,10,4,3,648.0,82.0,2973.75,2434.375,65.0,115.0
145,0,0,94,3.0,0,1,0,0,0,1,0,0,0,29,36,1.3103119478258654,1.304088231120912,0.006223716704953253,10,4,3,420.0,161.0,2784.75,2469.875,48.25,112.5625
145,0,0,40,3.0,0,1,0,0,1,0,0,0,0,29,16,2.324342110563909,2.324342110563909,0.0,10,4,3,0.0,81.0,2430.25,2442.0,0.0,0.0
145,0,0,231,3.0,1,0,0,0,0,0,1,0,0,29,24,-0.694160491338449,-1.1891949180504358,0.4950344267119867,10,4,3,81.0,96.0,2076.25,2469.125,945.75,1051.6875
145,0,0,80,3.0,1,0,0,0,0,0,1,0,0,29,29,-0.2049763583291185,-0.2049763583291185,0.0,10,4,3,202.0,229.0,1786.0,2406.6875,115.75,110.1875
145,0,0,67,3.0,1,0,0,0,0,0,1,0,0,29,28,-0.2049763583291185,-0.2049763583291185,0.0,10,4,3,149.0,81.0,1532.5,2352.6875,182.25,157.125
145,0,0,42,3.0,0,1,0,0,0,0,0,0,1,29,13,0.21139028923225817,0.21761400593721147,-0.006223716704953308,10,4,3,0.0,26.0,1593.5,2322.3125,0.0,0.0
145,0,0,28,3.0,1,0,0,0,0,0,1,0,0,29,17,0.8150908096127297,0.8088670929077765,0.006223716704953253,10,4,3,109.0,53.0,1707.75,2269.0,102.0,95.9375
145,0,0,80,3.0,0,1,0,0,0,1,0,0,0,29,15,0.8150908096127297,0.8150908096127297,0.0,10,4,3,80.0,94.0,2058.75,2275.875,445.5,318.9375
145,0,0,244,3.0,1,0,0,0,0,0,1,0,0,29,41,-0.1929023479215091,-0.6275667225954487,0.4346643746739396,10,4,3,122.0,270.0,2224.0,2232.8125,266.0,178.125
145,0,0,270,3.0,0,1,0,0,0,1,0,0,0,29,39,-0.1929023479215091,-0.694160491338449,0.50125814341694,10,4,3,204.0,270.0,2217.25,2179.6875,1019.75,1022.9375
145,0,0,109,3.0,1,0,0,0,0,0,1,0,0,29,40,-0.38608651444326014,-0.39231023114821345,0.006223716704953308,10,4,3,109.0,107.0,2406.25,2296.9375,142.0,97.75
145,0,0,1351,4.2,0,0,0,1,0,0,1,0,0,60,50,-1.2316406659782175,-1.2191932325683108,-0.012447433409906727,10,4,3,1619.0,1338.0,2257.25,2268.9375,182.0,175.4375
145,0,0,285,4.2,1,0,0,0,0,0,1,0,0,60,48,-1.2193799440694595,-1.2193799440694595,0.0,10,4,3,782.0,784.0,2490.5,2257.9375,1063.5,971.4375
145,0,0,298,4.2,1,0,0,0,0,0,1,0,0,60,37,-1.237677671182022,-1.2252302377721156,-0.012447433409906505,10,4,3,878.0,175.0,2625.25,2216.5625,84.25,181.5
145,0,0,26,4.2,0,0,0,1,0,0,0,0,1,60,8,-0.38608651444326014,-0.38608651444326014,0.0,10,4,3,28.0,13.0,2328.5,2129.6875,510.75,456.875
145,0,0,28,4.2,0,0,1,0,0,0,1,0,0,60,23,-1.170897190937873,-1.1771209076428264,0.006223716704953475,10,4,3,94.0,67.0,2298.5,2100.125,105.0,175.5
145,0,0,67,4.2,1,0,0,0,0,0,0,0,1,60,18,-1.189008206549287,-1.2014556399591938,0.012447433409906727,10,4,3,162.0,69.0,2136.25,2095.8125,516.5,597.5
145,0,0,285,4.2,1,0,0,0,0,0,1,0,0,60,38,-1.0020477567324895,-0.9958240400275362,-0.006223716704953253,10,4,3,338.0,472.0,2274.5,2177.625,118.5,167.0625
145,0,0,581,4.2,0,0,0,1,0,0,0,0,1,60,42,-1.0324194942526617,-1.0199720608427552,-0.012447433409906505,10,4,3,513.0,486.0,2453.75,2224.0625,121.5,169.5
145,0,0,647,4.2,0,0,0,1,0,0,0,0,1,60,46,-0.7184952236548166,-0.7184952236548166,0.0,10,4,3,892.0,636.0,2524.25,2284.6875,125.25,161.1875
145,0,0,68,4.2,0,0,0,1,0,0,0,0,1,60,31,0.21742729443606304,0.21120357773110973,0.006223716704953308,10,4,3,40.0,82.0,2483.75,2333.625,499.25,0.0
145,0,0,123,4.2,1,0,0,0,0,0,1,0,0,60,32,0.31383266619579,0.31383266619579,0.0,10,4,3,82.0,109.0,1961.0,2269.5,222.25,305.4375
145,0,0,162,4.2,0,0,1,0,0,0,1,0,0,60,34,0.16328095910296928,0.15083352569306263,0.012447433409906644,10,4,3,121.0,82.0,2011.5,2300.0,544.0,0.0
145,0,0,648,4.2,0,0,0,1,0,0,0,0,1,60,51,-0.4224952571672368,-0.4224952571672368,0.0,10,4,3,1025.0,1270.0,1886.75,2241.6875,111.5,130.9375
145,0,0,406,4.2,1,0,0,0,0,0,1,0,0,60,43,0.6881269888316822,0.700574422241589,-0.012447433409906727,10,4,3,296.0,379.0,2049.0,2289.875,111.5,137.875
145,0,0,810,4.2,0,0,1,0,0,0,1,0,0,60,47,-0.4283455508698929,-0.4345692675748462,0.006223716704953308,10,4,3,593.0,744.0,2480.75,2335.375,216.0,130.125
145,0,0,68,4.2,0,0,0,1,0,0,0,1,0,60,10,1.7810116422214846,1.7810116422214846,0.0,10,4,3,15.0,96.0,2426.75,2305.125,337.25,294.25
145,0,0,53,4.2,0,1,0,0,1,0,0,0,0,60,6,1.7810116422214846,1.7810116422214846,0.0,10,4,3,53.0,82.0,2326.0,2258.875,216.5,153.0625
145,0,1,80,4.2,1,0,0,0,0,0,1,0,0,60,20,-0.2049763583291185,-0.21120007503407182,0.006223716704953308,10,4,3,134.0,230.0,2200.75,2217.4375,176.0,147.1875
145,0,0,68,4.2,0,1,0,0,0,0,0,0,1,60,33,-0.21120007503407182,-0.21742379173902512,0.006223716704953308,10,4,3,204.0,231.0,2187.25,2225.875,469.0,0.0
145,0,1,148,4.2,0,0,0,1,0,0,0,0,1,60,27,-0.21120007503407182,-0.2049763583291185,-0.006223716704953308,10,4,3,163.0,67.0,2200.75,2273.1875,311.5,181.9375
145,1,0,95,4.2,0,0,0,1,0,0,0,1,0,60,11,-0.1147947032743449,-0.6098291299863318,0.49503442671198683,10,4,3,69.0,15.0,2379.5,2279.125,132.25,113.1875
145,0,0,26,4.2,0,1,0,0,0,0,0,0,1,60,12,0.3987241620513531,0.3925004453463998,0.006223716704953308,10,4,3,13.0,80.0,2373.25,2276.6875,87.75,98.25
145,0,0,28,4.2,1,0,0,0,0,0,1,0,0,60,14,0.8150908096127297,0.8213145263176831,-0.006223716704953364,10,4,3,53.0,68.0,2248.75,2219.4375,304.0,291.9375
145,0,0,392,4.2,0,0,1,0,0,0,0,0,1,60,44,0.1572439538991644,0.14479652048925776,0.012447433409906644,10,4,3,460.0,447.0,2086.5,2181.375,240.25,211.625
145,0,0,580,4.2,1,0,0,0,0,0,1,0,0,60,49,-0.21723708023787636,-0.21101336353292302,-0.006223716704953336,10,4,3,323.0,634.0,1870.25,2115.625,550.5,921.8125
145,0,0,107,4.2,0,0,0,1,0,0,1,0,0,60,45,-0.05423793973514903,-0.048014223030195716,-0.006223716704953315,10,4,3,1214.0,229.0,1721.75,2086.1875,497.0,687.25
145,0,0,26,4.2,0,0,0,1,0,0,0,1,0,60,3,0.5673868847555881,0.5798343181654947,-0.012447433409906616,10,4,3,15.0,14.0,1762.25,2169.75,1049.75,772.8125
145,0,0,15,4.2,0,1,0,0,0,0,0,0,1,60,4,0.5798343181654947,0.5673868847555881,0.012447433409906616,10,4,3,55.0,95.0,1840.0,2138.5,624.5,557.1875
145,0,0,27,4.2,0,0,0,1,0,0,1,0,0,60,2,0.8088670929077765,0.8088670929077765,0.0,10,4,3,41.0,41.0,2012.0,2146.9375,74.25,70.9375
145,0,0,270,4.2,1,0,0,0,0,0,1,0,0,60,21,-0.7969762913042779,-1.1346751597150446,0.3376988684107667,10,4,3,242.0,163.0,2207.5,2125.8125,520.0,634.9375
145,0,0,270,4.2,0,0,0,1,0,0,0,0,1,60,26,-0.941864416195591,-0.941864416195591,0.0,10,4,3,231.0,404.0,2423.0,2155.3125,104.75,210.6875
145,0,0,148,4.2,0,1,0,0,0,1,0,0,0,60,25,-1.0805288243819509,-1.243714676385827,0.16318585200387603,10,4,3,298.0,433.0,2635.25,2190.625,354.25,588.375
145,0,0,28,4.2,0,0,0,1,0,0,0,0,1,60,9,-0.9899737463248801,-0.9961974630298335,0.006223716704953364,10,4,3,41.0,121.0,2956.0,2304.4375,222.75,160.6875
145,0,0,55,4.2,0,1,0,0,0,1,0,0,0,60,7,-0.9899737463248801,-0.9899737463248801,0.0,10,4,3,41.0,41.0,3067.75,2342.5625,719.5,841.6875
145,0,0,42,4.2,0,0,0,1,0,0,1,0,0,60,5,-0.9961974630298335,-0.9899737463248801,-0.006223716704953364,10,4,3,26.0,28.0,2926.25,2340.0625,67.25,73.3125
145,0,0,67,4.2,0,0,0,1,0,0,0,0,1,60,30,1.304088231120912,1.304088231120912,0.0,10,4,3,513.0,188.0,2795.25,2339.25,249.75,545.375
145,0,0,134,4.2,0,0,0,1,0,0,0,1,0,60,35,1.304088231120912,1.3103119478258654,-0.006223716704953253,10,4,3,107.0,107.0,2495.25,2333.375,253.25,210.3125
145,0,0,122,4.2,0,1,0,0,0,1,0,0,0,60,36,1.3103119478258654,1.2978645144159588,0.012447433409906505,10,4,3,933.0,339.0,2630.0,2406.75,479.25,452.4375
145,0,1,40,4.2,0,1,0,0,1,0,0,0,0,60,22,2.3181183938589554,2.324342110563909,-0.006223716704953475,10,4,3,377.0,242.0,2660.5,2443.0,546.75,450.75
145,0,0,40,4.2,0,1,0,0,1,0,0,0,0,60,19,2.324342110563909,2.330565827268862,-0.006223716704953031,10,4,3,203.0,149.0,2845.75,2529.0625,443.25,344.8125
145,0,1,27,4.2,0,1,0,0,1,0,0,0,0,60,16,2.330565827268862,2.3181183938589554,0.012447433409906505,10,4,3,42.0,148.0,3024.25,2621.875,561.0,437.3125
145,0,1,459,4.2,1,0,0,0,0,0,1,0,0,60,24,-0.7003842080434024,-1.170897190937873,0.4705129828944705,10,4,3,216.0,256.0,2632.5,2634.4375,162.5,190.875
145,0,0,150,4.2,1,0,0,0,0,0,1,0,0,60,29,-0.21742379173902512,-0.21120007503407182,-0.006223716704953308,10,4,3,149.0,188.0,2352.5,2590.5625,172.25,195.875
145,0,0,107,4.2,1,0,0,0,0,0,1,0,0,60,28,-0.2049763583291185,-0.21742379173902512,0.012447433409906616,10,4,3,122.0,161.0,2055.25,2582.875,185.75,179.8125
145,0,0,53,4.2,0,1,0,0,0,0,0,0,1,60,13,0.21139028923225817,0.21139028923225817,0.0,10,4,3,40.0,26.0,1731.25,2551.6875,442.75,587.5625
145,0,0,122,4.2,1,0,0,0,0,0,1,0,0,60,17,0.8150908096127297,0.8213145263176831,-0.006223716704953364,10,4,3,69.0,40.0,1653.5,2495.9375,148.5,176.375
145,0,0,69,4.2,0,1,0,0,0,1,0,0,0,60,15,0.8213145263176831,0.8088670929077765,0.012447433409906616,10,4,3,27.0,27.0,1694.0,2408.3125,759.5,662.6875
145,0,0,514,4.2,1,0,0,0,0,0,1,0,0,60,41,-0.09027325945682885,-0.7424565329688867,0.6521832735120578,10,4,3,459.0,526.0,1650.5,2336.6875,442.5,651.6875
145,0,0,393,4.2,0,1,0,0,0,1,0,0,0,60,39,-0.1929023479215091,-0.6879367746334958,0.4950344267119867,10,4,3,242.0,621.0,1383.75,2158.625,186.0,200.125
145,0,0,176,4.2,1,0,0,0,0,0,1,0,0,60,40,-0.39231023114821345,-0.39853394785316676,0.006223716704953308,10,4,3,933.0,177.0,1343.75,2064.9375,233.5,206.125
145,0,1,217,4.1,0,0,0,1,0,0,1,0,0,18,50,-1.4425624251090852,-1.4670838689266013,0.024521443817516086,10,4,3,107.0,175.0,1343.75,2012.6875,257.5,205.4375
145,0,0,189,4.1,1,0,0,0,0,0,1,0,0,18,48,-1.4668971574254526,-1.4668971574254526,0.0,10,4,3,204.0,136.0,1330.25,1970.4375,243.75,210.5625
145,0,1,54,4.1,1,0,0,0,0,0,1,0,0,18,37,-1.448972853315187,-1.4789711678330622,0.029998314517875047,10,4,3,176.0,68.0,1617.25,1939.125,172.25,199.3125
145,0,0,28,4.1,0,0,0,1,0,0,0,0,1,18,8,-0.48286530920528387,-0.48908902591023723,0.006223716704953364,10,4,3,82.0,13.0,1782.75,1853.125,371.75,354.625
145,0,0,189,4.1,0,0,1,0,0,0,1,0,0,18,23,-1.2678626972010456,-1.2616389804960924,-0.006223716704953253,10,4,3,123.0,122.0,1863.25,1813.375,118.5,180.125
145,0,0,81,4.1,1,0,0,0,0,0,0,0,1,18,18,-1.2980477232200693,-1.2918240065151159,-0.006223716704953475,10,4,3,108.0,41.0,1877.0,1728.25,604.75,630.6875
145,1,0,189,4.1,1,0,0,0,0,0,1,0,0,18,38,-1.213156227364506,-1.1950452117530919,-0.01811101561141415,10,4,3,40.0,190.0,1877.0,1652.3125,402.25,845.125
145,1,0,325,4.1,0,0,0,1,0,0,0,0,1,18,42,-1.2133429388656545,-1.2497516815896317,0.036408742723977205,10,4,3,269.0,364.0,1856.5,1659.125,0.0,0.0
145,0,0,202,4.1,0,0,0,1,0,0,0,0,1,18,46,-0.9479014213993958,-0.9479014213993958,0.0,10,4,3,107.0,163.0,1961.25,1715.5625,405.75,834.0625
145,0,0,68,4.1,0,0,0,1,0,0,0,0,1,18,31,-0.03008991891993019,-0.03008991891993019,0.0,10,4,3,163.0,109.0,1525.5,1595.8125,675.75,951.25
145,0,0,28,4.1,1,0,0,0,0,0,1,0,0,18,32,0.08442646845121067,0.09065018515616398,-0.006223716704953308,10,4,3,176.0,81.0,0.0,0.0,189.5,144.4375
145,0,0,26,4.1,0,0,1,0,0,0,1,0,0,18,34,0.09065018515616398,0.0968739018611173,-0.006223716704953322,10,4,3,53.0,122.0,0.0,0.0,148.25,0.0
145,0,0,190,4.1,0,0,0,1,0,0,0,0,1,18,51,-0.694160491338449,-0.694160491338449,0.0,10,4,3,568.0,432.0,0.0,0.0,533.75,625.625
145,0,0,149,4.1,1,0,0,0,0,0,1,0,0,18,43,0.428722476569228,0.4224987598642747,0.006223716704953308,10,4,3,96.0,242.0,1593.5,0.0,124.5,0.0
145,0,0,283,4.1,0,0,1,0,0,0,1,0,0,18,47,-0.2715701270721189,-0.46475429359386994,0.19318416652175102,10,4,3,231.0,229.0,1816.0,0.0,117.75,0.0
145,0,0,14,4.1,0,0,0,1,0,0,0,1,0,18,10,1.412567613288248,1.412567613288248,0.0,10,4,3,40.0,14.0,2038.75,0.0,178.75,339.5
145,0,0,27,4.1,0,1,0,0,1,0,0,0,0,18,1,1.4187913299932013,1.412567613288248,0.006223716704953253,10,4,3,28.0,54.0,2281.5,0.0,118.5,93.6875
145,0,0,13,4.1,1,0,0,0,0,0,1,0,0,18,20,-0.2049763583291185,-0.2049763583291185,0.0,10,4,3,27.0,14.0,2224.5,0.0,300.75,165.625
145,0,0,15,4.1,0,1,0,0,0,0,0,0,1,18,33,-0.21742379173902512,-0.21742379173902512,0.0,10,4,3,94.0,54.0,2042.25,0.0,523.5,633.25
145,0,0,28,4.1,0,0,0,1,0,0,0,0,1,18,27,-0.21742379173902512,-0.21742379173902512,0.0,10,4,3,122.0,80.0,1964.5,0.0,395.25,466.1875
145,0,0,15,4.1,0,1,0,0,0,0,0,0,1,18,12,0.3925004453463998,0.3925004453463998,0.0,10,4,3,27.0,148.0,1813.0,0.0,152.0,100.0625
145,0,1,149,4.1,1,0,0,0,0,0,1,0,0,18,14,0.845089124130605,0.5194642661274472,0.32562485800315777,10,4,3,68.0,55.0,1721.75,0.0,267.25,278.6875
145,0,0,204,4.1,0,0,1,0,0,0,0,0,1,18,44,-0.17516475531239198,-0.17516475531239198,0.0,10,4,3,271.0,94.0,1711.75,0.0,178.75,149.25
